Badacz,Respondent,1 numer odp.,1 komentarz,1 odp. opis.,2 numer odp.,2 komentarz,2 odp. opis.,3 numer odp.,3 komentarz,3 odp. opis.,3 numer odp.,3 komentarz,3 odp. opis.,4 numer odp.,4 komentarz,4 odp. opis.,4 numer odp.,4 komentarz,4 odp. opis.,4A numer odp.,4A komentarz,4A odp. opis.,4B numer odp.,4B komentarz,4B odp. opis.,5 numer odp.,5 komentarz,5 odp. opis.,5 numer odp.,5 komentarz,5 odp. opis.,5A numer odp.,5A komentarz,5A odp. opis.,5B numer odp.,5B komentarz,5B odp. opis.,6 numer odp.,6 komentarz,6 odp. opis.,6 numer odp.,6 komentarz,6 odp. opis.,6A numer odp.,6A komentarz,6A odp. opis.,6B numer odp.,6B komentarz,6B odp. opis.,7 numer odp.,7 komentarz,7 odp. opis.,7 numer odp.,7 komentarz,7 odp. opis.,7A numer odp.,7A komentarz,7A odp. opis.,7B numer odp.,7B komentarz,7B odp. opis.,8 numer odp.,8 komentarz,8 odp. opis.,8 numer odp.,8 komentarz,8 odp. opis.,8A numer odp.,8A komentarz,8A odp. opis.,8B numer odp.,8B komentarz,8B odp. opis.,9 numer odp.,9 komentarz,9 odp. opis.,9 numer odp.,9 komentarz,9 odp. opis.,9A numer odp.,9A komentarz,9A odp. opis.,9B numer odp.,9B komentarz,9B odp. opis.,10 numer odp.,10 komentarz,10 odp. opis.,10 numer odp.,10 komentarz,10 odp. opis.,10A numer odp.,10A komentarz,10A odp. opis.,10B numer odp.,10B komentarz,10B odp. opis.,11 numer odp.,11 komentarz,11 odp. opis.,11 numer odp.,11 komentarz,11 odp. opis.,11A numer odp.,11A komentarz,11A odp. opis.,11B numer odp.,11B komentarz,11B odp. opis.,12 numer odp.,12 komentarz,12 odp. opis.,12 numer odp.,12 komentarz,12 odp. opis.,12A numer odp.,12A komentarz,12A odp. opis.,12B numer odp.,12B komentarz,12B odp. opis.,13 numer odp.,13 komentarz,13 odp. opis.,13 numer odp.,13 komentarz,13 odp. opis.,13A numer odp.,13A komentarz,13A odp. opis.,13B numer odp.,13B komentarz,13B odp. opis.,14 numer odp.,14 komentarz,14 odp. opis.,14 numer odp.,14 komentarz,14 odp. opis.,14 numer odp.,14 komentarz,14 odp. opis.,14A numer odp.,14A komentarz,14A odp. opis.,14B numer odp.,14B komentarz,14B odp. opis.,15 numer odp.,15 komentarz,15 odp. opis.,15 numer odp.,15 komentarz,15 odp. opis.,15 numer odp.,15 komentarz,15 odp. opis.,15A numer odp.,15A komentarz,15A odp. opis.,15B numer odp.,15B komentarz,15B odp. opis.,16 numer odp.,16 komentarz,16 odp. opis.,16 numer odp.,16 komentarz,16 odp. opis.,16 numer odp.,16 komentarz,16 odp. opis.,16A numer odp.,16A komentarz,16A odp. opis.,16B numer odp.,16B komentarz,16B odp. opis.,17 numer odp.,17 komentarz,17 odp. opis.,17 numer odp.,17 komentarz,17 odp. opis.,17 numer odp.,17 komentarz,17 odp. opis.,17A numer odp.,17A komentarz,17A odp. opis.,17B numer odp.,17B komentarz,17B odp. opis.,18 numer odp.,18 komentarz,18 odp. opis.,18 numer odp.,18 komentarz,18 odp. opis.,18 numer odp.,18 komentarz,18 odp. opis.,18A numer odp.,18A komentarz,18A odp. opis.,18B numer odp.,18B komentarz,18B odp. opis.,19 numer odp.,19 komentarz,19 odp. opis.,19 numer odp.,19 komentarz,19 odp. opis.,19 numer odp.,19 komentarz,19 odp. opis.,19A numer odp.,19A komentarz,19A odp. opis.,19B numer odp.,19B komentarz,19B odp. opis.,20 numer odp.,20 komentarz,20 odp. opis.,20 numer odp.,20 komentarz,20 odp. opis.,20 numer odp.,20 komentarz,20 odp. opis.,20A numer odp.,20A komentarz,20A odp. opis.,20B numer odp.,20B komentarz,20B odp. opis.,21 numer odp.,21 komentarz,21 odp. opis.,21A numer odp.,21A komentarz,21A odp. opis.,21B numer odp.,21B komentarz,21B odp. opis.
Łucja Andrzejewska,ŁucAnd05,B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",B,"","",B,"","",C,"","",C,"","",B,"","",B,"","",H,"",pandemia,H,"",pandemia,A,"","",A,"","",A,"","",A,"","",C,"","",C,"","",D,"","",E,"","",F,"","",I,"","",J,"","",K,"","","","","Brak godnego życia. Pracuję, a stać mnie na wegetację.",A,"","",C,"","","","","Bo polscy pracodawcy oszukuja, chcą zatrudniać na czarno, spóźniają się z wypłatami, malo płacą, poza tym koszty rosną tak szybko, ze każda dodatkowa gotówka zostaje wchłonięta.",A,"",nie korzystałam/łem,B,"",nie korzystałam/łem,C,"",nie korzystałam/łem,D,"",nie korzystałam/łem,E,"",nie korzystałam/łem,F,"",nie korzystałam/łem,G,"",nie korzystałam/łem,H,"",nie korzystałam/łem,I,"",nie korzystałam/łem,J,"",nie korzystałam/łem,K,"",nie korzystałam/łem,L,"",nie korzystałam/łem,"","","Chciałbym zarabiac adekwatnie do mojej pracy. Czasem mam wrażenie, że inni choć nie pracują maja lepsza sytuację ekonomiczną. Czuję się oszukany.",A,"","",C,"","",D,"","",C,"","",A,"","","","",Że zostali wydymani przez Państwo!
Łucja Andrzejewska,ŁucAnd06,A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",B,2 dzieci,"",B,2 dzieci,"",B,2 dzieci,"",B,2 dzieci,"",B,2 dzieci,"",B,2 dzieci,"",B,"","",B,"","",B,"","",B,"","",A,3,"",A,3,"",B,2,"",B,2,"",A,"","",A,"","",H,gorsza praca,"",H,gorsza praca,"",A,"","",A,"","",F,"","",J,"","",O,"",NA WAKACJE,"","",trudno powiedzieć,A,"","",E,"","","","","bo są na chwilę, żeby załatać jakąs potrzebę np.. Buty na zimę",A,"",ocena pozytywna,B,"",nie korzystałam/łem,C,"",nie korzystałam/łem,D,"",nie korzystałam/łem,E,"",nie korzystałam/łem,F,"",nie korzystałam/łem,G,"",ocena pozytywna,H,"",nie korzystałam/łem,I,"",nie korzystałam/łem,J,"",ocena pozytywna,K,"",ocena pozytywna,L,"",nie korzystałam/łem,"","",Lepsze wynagrodzenie.,G,"",nie wiem,A,"","",C,"","","","",NIE
Łucja Andrzejewska,ŁucAnd07,A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",B,"","",B,"","",B,"","",B,"","",A,"","",A,"","",H,utrata pracy,"",H,utrata pracy,"",F,"","",F,"","",B,"","",B,"","",H,"","",D,"","",A,"","",C,"","",D,"","",E,"","",N,"",ogólnie mówiąc ledwo zipię,"","",stopniowe ubożenie,A,"","",C,"","","","",bo to chwilowe rozwiązania,A,"","",B,"","",C,"",nie korzystałam/łem,D,"",nie korzystałam/łem,E,"",nie korzystałam/łem,F,"","",G,"","",H,"",nie korzystałam/łem,I,"",nie korzystałam/łem,J,"","",K,"",nie korzystałam/łem,L,"",nie korzystałam/łem,"","",praca dobrze wynagradzana,G,"",nie znam,C,"","",G,"","od wielu czynników, wiek, praca, zdrowie, sytuacja geopolityczna","","",nie
Łucja Andrzejewska,ŁucAnd08,A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",D,"","",D,"","",C,"","",C,"","",C,"","",C,"","",E,"","",A,"","",C,"","",E,"","",J,"","",N,"",KOSMETYKI,"","",BRAK PIENIĘDZY,E,"","",F,"","","","","BO POMOC JEST JEDNORAZOWA, EMERYTYRA ZA MAŁA",A,"",trudno powiedzieć,B,"",trudno powiedzieć,C,"",nie korzystałam/łem,D,"",nie korzystałam/łem,E,"",nie korzystałam/łem,F,"",nie korzystałam/łem,G,"",trudno powiedzieć,H,"",nie korzystałam/łem,I,"",nie korzystałam/łem,J,"",nie korzystałam/łem,K,"",nie korzystałam/łem,L,"",nie korzystałam/łem,"","","praca, większa emerytura",A,"","",C,"","",A,"","",B,"","","","",NIC
Łucja Andrzejewska,ŁucAnd09,A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",B,2 dzieci,"",B,2 dzieci,"",B,2 dzieci,"",B,2 dzieci,"",B,2 dzieci,"",B,2 dzieci,"",B,"","",B,"","",B,"","",B,"","",A,4,"",A,4,"",B,2,"",B,2,"",A,"","",A,"","",H,ZMIANA PRACY,"",H,ZMIANA PRACY,"",A,"","",A,"","",E,"","",C,"","",I,"","",J,"","",O,"","drukarka, sprzęt elektroniczny, zajęcia odatkowe np.. Język angielski","","","słabe wykształcenie (brak możliwości lepszego kształcenia, rozwoju osobistego)",A,"","",C,"","","","",sytuacja jest dla mnie nowa i niestabilna,A,"",ocena pozytywna,B,"",ocena pozytywna,C,"",nie korzystałam/łem,D,"",nie korzystałam/łem,E,"",nie korzystałam/łem,F,"",ocena pozytywna,G,"",ocena pozytywna,H,"",nie korzystałam/łem,I,"",nie korzystałam/łem,J,"",nie korzystałam/łem,K,"",nie korzystałam/łem,L,"",nie korzystałam/łem,"","","stabilna sytuqacja zawodowa, spłata zobowiązań, lepsze wynagrodzenie",G,"",nie znam,A,"","",C,"","","","","Pomoc rodzinom z dziećmi. Pieniądze powinny iść za dziecmi, np. obiady w szkole. Atrakcje turystyczne mogłyby mieć lepsze ceny dla mieszkańców. Wyrównać szanse dzieciom."
Łucja Andrzejewska,ŁucAnd10,B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",B,"","",B,"","",B,"","",B,"","",C,"","",C,"","",C,"","",C,"","",D,"","",D,"","",C,"","",C,"","",A,"","",D,"","",M,po zapłaceniu czynszu nie mam już na nic,"","","",poczucie niesprawiedliwości,E,"","",H,"",proces sądowy przeciwko ZUS o uznanie podstawy do emerytury,"","",bo moja sprawa ciągle jest odkładana,A,"",ocena negatywna,B,"",nie korzystałam/łem,C,"",nie korzystałam/łem,D,"",nie korzystałam/łem,E,"",nie korzystałam/łem,F,"",ocena negatywna,G,"",trudno powiedzieć,H,"",nie korzystałam/łem,I,"",nie korzystałam/łem,J,"",ocena pozytywna,K,"",nie korzystałam/łem,L,"",nie korzystałam/łem,"","",uregulowanie sprawy mojej emerytury,G,"",NIE WIEM,C,"","",A,"","",B,"","","","",Nie niszczcie dokumentów.
Łucja Andrzejewska,ŁucAnd11,A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",c,"","",c,"","",A,2,"",A,2,"",A,"","",A,"","",A,"","",A,"","",D,"","",D,"","",C,"","",C,"","",E,"","",C,"","",D,"","",F,"","",J,"","",L,"","",O,"","","","",SIEDZENIE W DOMU,D,"","",E,"","","","",BO JESTEM CHOROWITA,A,"",OCENA POZYTYWNA,B,"",TRUDNO POWIEDZIEĆ,C,"",nie korzystałam/łem,D,"",nie korzystałam/łem,E,"",nie korzystałam/łem,F,"",nie korzystałam/łem,G,"",OCENA POZYTYWNA,H,"",nie korzystałam/łem,I,"",nie korzystałam/łem,J,"",OCENA POZYTYWNA,K,"",nie korzystałam/łem,L,"",nie korzystałam/łem,"","",WYŻSZA EMERYTURA,G,"",NIC MI O TYM NIE WIADOMO,A,"","",C,"","","","",NIE MAM POMYSŁU
Łucja Andrzejewska,ŁucAnd12,A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",B,"","",B,"","",B,"","",B,"","",A,"","",A,"","",H,"","UTRATA PRACY, KREDYT",H,"","UTRATA PRACY, KREDYT",A,"","",A,"","",A,"","",A,"","",F,"","",C,"","",D,"","",E,"","",F,"","",I,"","",J,"","",K,"","","","",BRAK DOSTĘPU DO PRYWATNEJ SŁUŻBY ZDROWIA,A,"","",C,"","",D,"","","","",BO CHORUJĘ,A,"",OCENA POZYTYWNA,B,"",TRUDNO POWIEDZIEĆ,C,"",OCENA POZYTYWNA,D,"",nie korzystałam/łem,E,"",nie korzystałam/łem,F,"",OCENA POZYTYWNA,G,"",OCENA POZYTYWNA,H,"",nie korzystałam/łem,I,"",nie korzystałam/łem,J,"",nie korzystałam/łem,K,"",nie korzystałam/łem,L,"",nie korzystałam/łem,"","",POWRÓT DO ZDROWIA,G,"",NIE ZNAM,A,"","",A,"","","","",NIE
Łucja Andrzejewska,ŁucAnd13,A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",c,"","",c,"","",A,2,"",A,2,"",A,"","",A,"","",B,"","",B,"","",H,WDOWIEŃSTWO,"",H,WDOWIEŃSTWO,"",D,"","",B,"","",E,"","",A,"","",C,"","",E,"","",J,"","","","","BRAK ŻYCIA SPOŁECZNO-KULTURALNEGO, BRAK WAKACJI",A,"","",E,"","",F,"","","","",BO SĄ OD CZASU DO CZASU,A,"",OCENA POZYTYWNA,B,"",OCENA POZYTYWNA,C,"",nie korzystałam/łem,D,"",OCENA POZYTYWNA,E,"",nie korzystałam/łem,F,"",OCENA NEGATYWNA,G,"",OCENA POZYTYWNA,H,"",nie korzystałam/łem,I,"",nie korzystałam/łem,J,"",nie korzystałam/łem,K,"",nie korzystałam/łem,L,"",nie korzystałam/łem,"","",WIĘCEJ KASY,G,"","MOŻE KORZYSTAJĄ, ALE NIE WIEM NA PEWNO",A,"","",C,"","","","",NIE
Łucja Andrzejewska,ŁucAnd14,A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",B,"","",B,"","",C,"","",C,"","",B,"","",B,"","",D,"","",D,"","",C,"","",C,"","",D,"","",D,"","",C,"","",F,"","",J,"","","","","BRAK PROFESJONALNEJ OPIEKI, SAMOTNOŚĆ",J,"","MAM 86 LAT, KIEDYŚ DORABIAŁAM, ALE TERAM JESTEM JUŻ ZA STARA I ZA CHORA","","","BO JUŻ NIE MOGĘ PRACOWAĆ, POTRZEBUJĘCORAZ WIĘCEJ LEKÓW, OPIEKI, A EMERYTURA NIE WYSTARCZA",A,"",nie korzystałam/łem,B,"",nie korzystałam/łem,C,"",nie korzystałam/łem,D,"",nie korzystałam/łem,E,"",nie korzystałam/łem,F,"",nie korzystałam/łem,G,"",nie korzystałam/łem,H,"",nie korzystałam/łem,I,"",nie korzystałam/łem,J,"",nie korzystałam/łem,K,"",nie korzystałam/łem,L,"",nie korzystałam/łem,"","","WYŻSZA EMERYTURA, LEPSZA OPIEKA ZDROWOTNA",A,"","",B,"","",C,"","",D,"","",C,"","",A,"","","","",NIE
Łucja Andrzejewska,ŁucAnd15,B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",D,"","",D,"","",A,1,"",A,1,"",A,"","",A,"","",D,"","",D,"","",D,"","",D,"","",C,"","",C,"","",C,"","",E,"","",J,"","",K,"","",O,"",REMONT MIESZKANIA,"","","ZUBOŻENNIE, POGORSZENIE SIĘ STANU ZDROWIA, LĘK O PRZYSZŁOŚĆ",I,"",NIE BO JESTEM SŁABY I SCHOROWANY,"","","BO WSZYSTKO JEST DROGIE, A EMERYTURA ZBYT NISKA",A,"",nie korzystałam/łem,B,"",nie korzystałam/łem,C,"",nie korzystałam/łem,D,"",nie korzystałam/łem,E,"",nie korzystałam/łem,F,"",nie korzystałam/łem,G,"",nie korzystałam/łem,H,"",nie korzystałam/łem,I,"",nie korzystałam/łem,J,pomoc finansowa od matki,OCENA POZYTYWNA,K,"",nie korzystałam/łem,L,"",nie korzystałam/łem,"","","wyższa emerytura, poprawa zdrowia, lepsza opieka",G,"","nie znam osoby, która miałaby gorzej niż ja",A,"","",C,"","","","",Młodzi powinni iść do pracy i wspierać starych rodziców.
Łucja Andrzejewska,ŁucAnd16,B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",D,"","",D,"","",A,1,"",A,1,"",A,"","",A,"","",D,"","",D,"","",D,"","",D,"","",C,"","",C,"","",R,"","",F,"","",J,"","",K,"","",O,"","ROZRYWKA, KLUBY, DANSINGI, WYJAZDY DO SANATORIUM","","","BRAK ŻYCIA TOWARZYSKIEGO, POGORSZONE ZDROWIE",A,"","",D,"","",H,ZAROBKOWE WYJAZDY ZA GRANICĘ,"","","","BO PRACE BYŁY DORYWCZE. OSZCZĘDNOŚCI, KTÓRE MIAŁEM WYDAŁEM NA RATOWNAIE ZDROWIA, REMONT DOMU. PRZEZ WIELE LAT UTRZYMYWAŁEM ŚMIERTELNNIE CHOREGO PASIERBA, KTÓREGO MATKA, A MOJA ŻONA ZMARŁA PRZED LATY. Mam niską emeryturę.",A,"",nie korzystałam/łem,B,"",nie korzystałam/łem,C,"",nie korzystałam/łem,D,"",nie korzystałam/łem,E,"",nie korzystałam/łem,F,"",nie korzystałam/łem,G,"",nie korzystałam/łem,H,"",nie korzystałam/łem,I,"",nie korzystałam/łem,J,"",nie korzystałam/łem,K,"",nie korzystałam/łem,L,"",nie korzystałam/łem,M,"",WOLAŁBYM DORABIAĆ NA CZARNO NIŻ IŚĆ PO PROŚBIE DO URZĘDU,"","",PODWYŻKA EMERYTURY LUB MNIEJSZE CENY ŻYWNBOŚCI I MEDIÓW,D,"","",A,"","",C,"","","","",NIE
Łucja Andrzejewska,ŁucAnd17,B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",D,"","",D,"","",A,1,"",A,1,"",A,"","",A,"","",C,"","",C,"","",H,UTRATA PRACY W POLSCE,"",H,UTRATA PRACY W POLSCE,"",A,PRACA ZA GRANICĄ,"",B,"","",R,"","",E,"","",F,"","",J,"","",K,"","",O,remont mieszkania komunalnego,"","","","Rozdzielenie z rodziną. Wnuki widuję 2 x w roku. Tęsknię, ale w Polsce nie mam szans na takie zarobki, czy w ogóle jakiekolwiek.",A,"","","","","Przyniosły poprawę, ale nie w moim kraju.",A,"",trudno powiedzieć,B,"",nie korzystałam/łem,C,"",nie korzystałam/łem,D,"",nie korzystałam/łem,E,"",nie korzystałam/łem,F,"",ocena negatywna,G,"",nie korzystałam/łem,H,"",nie korzystałam/łem,I,"",nie korzystałam/łem,J,"",ocena pozytywna,K,"",nie korzystałam/łem,L,"",nie korzystałam/łem,"","",Dobrze płatna praca w Polsce.,A,"","",D,"","",A,"","",C,"","","","",NIE
Łucja Andrzejewska,ŁucAnd18,A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",A,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",B,"","",C,"","",C,"","",A,3,"",A,3,"",B,1,"",B,1,"",C,"","",C,"","",E,"","",E,"","",A,"","",A,"","",N,"","",C,"","",E,"","",G,"","",I,"","",J,"","",K,"","","","","Brak wakacji, ferii, wyjazdów wypoczynkowych w ogóle. Brak lepszej edukacji dla dzieci, ciągłe oszczędzanie na wszystkim. Ogólna frustracja z życia.",A,"","",C,"","",G,"","","","",Bo są to małe sumy od czasu do czasu i zwykle są rozdzielone zanim zarobione.,A,"",trudno powiedzieć,B,"",ocena pozytywna,C,"",nie korzystałam/łem,D,"",nie korzystałam/łem,E,"",nie korzystałam/łem,F,"",ocena pozytywna,G,"",ocena pozytywna,H,"",nie korzystałam/łem,I,"",nie korzystałam/łem,J,"",ocena pozytywna,K,"",nie korzystałam/łem,L,"",nie korzystałam/łem,"","","Lepsze zarobki, bezpłatna edukacja dzieci, darmowe obiady w szkole. Artykuły dla dzieci mogłyby być tańsze, bo szybko wyrastają.",A,"","",B,"","",A,"","",C,"","","","",Nic nie przychodzi mi do głowy.
